Respondent,WorkWeekHrs,Age,Gender
13225,20.0,24.0,Man
13226,40.0,31.0,Man
13227,38.0,28.0,Woman
13228,,23.0,Man
13229,40.0,25.0,Man
13230,,20.0,Man
13231,40.0,24.0,Man
13232,50.0,25.0,Woman
13233,35.0,31.0,Woman
13234,40.0,30.0,Man
13235,50.0,56.0,Man
13236,44.0,22.0,Man
13237,,16.0,Man
13238,40.0,30.0,Man
13239,42.0,25.0,Man
13240,40.0,42.0,Man
13241,40.0,27.0,Man
13242,,20.0,Woman
13243,,21.0,Man
13244,44.0,27.0,Woman
13245,40.0,39.0,Man
13246,,37.0,Man
13247,45.0,29.0,Man
13248,41.0,28.0,Man
13249,50.0,,Man
13250,40.0,47.0,Man
13251,40.0,,Man
13252,40.0,,Man
13253,45.0,,Man
13254,40.0,44.0,Man
13255,,42.0,Man
13256,40.0,48.0,Man
13257,40.0,22.0,Man
13258,36.0,31.0,Man
13259,42.0,40.0,Man
13260,45.0,36.0,Man
13261,35.0,20.0,Woman
13262,10.0,23.0,Man
13263,37.5,20.0,Man
13264,8.0,29.0,Man
13265,32.5,37.0,Man
13266,45.0,24.0,Man
13267,,20.0,Man
13268,9.0,25.0,Man
13269,40.0,21.0,Man
13270,40.0,25.0,Man
13271,40.0,43.0,Man
13272,,45.0,Man
13273,,18.0,Man
13274,,47.0,Man
13275,40.0,24.0,Man
13276,30.0,35.0,Man
13277,40.0,37.0,Woman
13278,37.0,25.0,Man
13279,35.0,,Man
13280,,,Man
13281,16.0,22.0,Man
13282,45.0,57.0,Man
13283,,16.0,Man
13284,40.0,50.0,Man
13285,40.0,31.0,Man
13286,37.0,29.0,Man
13287,40.0,38.0,Man
13288,,,Man
13289,,24.0,Man
13290,40.0,48.0,Man
13292,40.0,26.0,Man
13293,40.0,23.0,Man
13294,40.0,32.0,Man
13295,50.0,23.0,Man
13296,45.0,30.0,Man
13297,42.0,32.0,Man
13298,40.0,29.0,Man
13299,45.0,,Man
13300,,22.0,Man
13301,,22.0,Man
13302,35.0,23.0,Man
13303,40.0,29.0,Man
13304,130.0,35.0,Man
13305,,,
13306,50.0,26.0,Man
13307,,29.0,Man
13308,40.0,25.0,Man
13309,40.0,32.0,Woman
13310,,16.0,Man
13312,38.0,23.0,Man
13313,50.0,43.0,Man
13314,,,Man
13315,45.0,41.0,Man
13316,40.0,20.0,Man
13317,40.0,,
13318,40.0,29.0,Man
13319,,21.0,Woman
13320,40.0,26.0,Man
13321,60.0,27.0,Man
13322,40.0,27.0,Man
13323,,,
13324,45.0,34.0,Man
13325,40.0,25.0,
13326,,,Man
13327,,50.0,Man
13328,,13.0,Man
13329,,,Man
13330,,19.0,Man
13331,40.0,,Man
13332,40.0,41.0,Man
13333,40.0,24.0,Man
13334,39.0,27.0,Woman
13335,160.0,23.0,Man
13336,,29.0,Man
13337,38.0,30.0,Man
13338,40.0,20.0,Man
13339,,17.0,Man
13340,,,Man
13341,8.0,19.0,Man
13342,40.0,27.0,Man
13343,35.0,26.0,Woman
13344,40.0,43.0,Man
13345,50.0,28.0,Man
13346,,16.0,Man
13347,42.0,48.0,Man
13348,37.0,25.0,Man
13349,40.0,32.0,Man
13350,,,Man
13351,37.0,37.0,Man
13352,,,Man
13353,150.0,39.0,Man
13354,50.0,35.0,Man
13355,40.0,41.0,Man
13356,,65.0,Man
13357,42.0,22.0,Man
13358,40.0,29.0,Man
13359,40.0,27.0,Man
13360,37.5,31.0,Man
13361,,,
13362,40.0,25.0,Man
13363,,21.0,Man
13364,45.0,29.0,Man
13365,40.0,29.0,Man
13366,,21.0,Man
13367,35.0,23.0,Man
13368,52.0,43.0,Man
13369,40.0,38.0,Man
13370,35.0,42.0,Man
13371,40.0,35.0,Man
13372,40.0,50.0,Man
13373,,,Man
13374,25.0,43.0,Woman
13375,42.0,32.0,Man
13376,40.0,27.0,Man
13377,,15.0,Man
13378,60.0,44.0,Man
13379,,,Woman
13380,40.0,24.0,Woman
13381,,40.0,Man
13382,,16.0,Man
13383,,25.0,Man
13384,40.0,27.0,Man
13385,40.0,24.0,Man
13386,50.0,24.0,Woman
13387,40.0,24.0,Man
13388,38.0,36.0,Man
13389,40.0,23.0,Man
13390,10.0,24.0,Man
13391,37.5,33.0,Man
13392,,25.0,Man
13393,40.0,31.0,Woman
13394,45.0,33.0,Man
13395,40.0,23.0,Man
13396,,30.0,Man
13397,40.0,22.0,Man
13398,40.0,38.0,Man
13399,35.0,26.0,Man
13400,40.0,29.0,Man
13401,40.0,,Man
13402,40.0,,Man
13403,7.0,21.0,Man
13404,40.0,30.0,Man
13405,40.0,27.0,Man
13406,40.0,27.0,Man
13407,50.0,24.0,Man
13408,30.0,,Man
13409,40.0,28.0,Man
13410,40.0,47.0,Man
13411,40.0,27.0,Man
13412,40.0,25.0,Man
13413,,,
13414,,21.0,Man
13415,,18.0,Man
13416,,21.0,Man
13417,,20.0,Woman
13418,,18.0,Man
13419,,,Man
13420,40.0,24.0,Man
13421,,25.0,Woman
13422,40.0,34.0,Man
13423,70.0,48.0,Man
13424,,24.0,Man
13425,,20.0,Man
13426,45.0,38.0,Man
13427,50.0,,Man
13428,40.0,26.0,Man
13429,,,Woman
13430,40.0,22.0,Man
13431,47.0,30.0,Man
13432,37.0,30.0,Man
13433,37.5,18.0,Man
13434,,16.0,Man
13435,,38.0,Man
13436,,,Man
13437,40.0,27.0,
13438,36.0,28.0,Man
13439,,21.0,Man
13440,50.0,44.0,Man
13441,40.0,34.0,Man
13442,40.0,31.0,Man
13443,40.0,31.0,Man
13444,45.0,30.0,Man
13445,,25.0,Man
13446,40.0,,
13447,40.5,31.0,Man
13448,,,Man
13449,37.0,36.0,Man
13450,35.0,27.0,Man
13451,,25.0,Man
13452,,,Man
13453,,20.0,Man
13454,,,Man
13455,10.0,19.0,Man
13456,45.0,27.0,Man
13457,40.0,23.0,Man
13458,40.0,22.0,Man
13459,70.0,29.0,Man
13460,35.0,36.0,Man
13461,,24.0,Man
13462,40.0,28.0,Man
13463,40.0,27.0,Man
13464,40.0,37.0,Man
13465,45.0,29.0,Man
13466,38.0,33.0,Man
13467,,24.0,Man
13468,385.0,55.0,Man
13469,42.0,47.0,Man
13470,,39.0,Man
13471,40.0,24.0,Man
13472,40.0,29.0,Man
13473,37.0,41.0,Man
13474,48.0,25.0,Man
13475,,29.0,Man
13476,,40.0,Man
13477,40.0,34.0,Man
13478,9.0,25.0,Man
13479,40.0,36.0,Man
13480,45.0,,Man
13481,50.0,22.0,Man
13482,45.0,22.0,Man
13483,40.0,24.0,Man
13484,45.0,40.0,Man
13485,40.0,47.0,Man
13486,40.0,27.0,Man
13487,40.0,39.0,Man
13488,37.5,50.0,Man
13489,,,Man
13490,40.0,27.0,Man
13491,8.0,25.0,Man
13492,,,Man
13493,,42.0,Man
13494,,18.0,Man
13495,,19.0,Man
13496,40.0,62.0,Man
13497,,19.0,Man
13498,40.0,49.0,Man
13499,30.0,28.0,Man
13500,40.0,32.0,Man
13501,55.0,,
13502,,20.0,Man
13503,50.0,21.0,Man
13504,,22.0,Man
13505,80.0,29.0,Man
13506,,22.0,Woman
13507,50.0,28.0,Woman
13508,,21.0,Man
13509,160.0,23.0,Man
13510,37.5,28.0,Man
13511,40.0,24.0,Man
13512,50.0,37.0,Man
13513,,23.0,Man
13514,40.0,45.0,Man
13515,40.0,28.0,Woman
13516,35.0,46.0,Woman
13517,42.0,57.0,Man
13518,,15.0,Man
13519,37.0,31.0,Man
13520,37.5,42.0,Man
13521,,,Man
13522,45.0,53.0,Man
13523,40.0,25.0,Man
13524,42.0,48.0,Man
13525,45.0,40.0,Woman
13526,,,Man
13527,40.0,51.0,Man
13528,40.0,39.0,Man
13529,43.0,29.0,Man
13530,,19.0,Man
13531,40.0,30.0,Man
13532,,27.0,Man
13533,,,
13534,40.0,39.0,Man
13535,41.0,33.0,Man
13536,40.0,47.0,Man
13537,40.0,38.0,Man
13538,160.0,29.0,Man
13539,40.0,45.0,Man
13540,40.0,28.0,Man
13541,37.0,50.0,Man
13542,,27.0,Man
13543,40.0,24.0,Man
13544,,54.0,Man
13545,40.0,24.0,Man
13546,40.0,30.0,Man
13547,40.0,30.0,Man
13548,50.0,46.0,Man
13549,40.0,23.0,Man
13550,32.0,,Man
13551,40.0,32.0,Woman
13552,10.0,24.0,Man
13553,40.0,25.0,Man
13554,45.0,33.0,Man
13555,,54.0,Man
13556,,29.0,Man
13557,,17.0,Man
13558,70.0,48.0,Man
13559,40.0,26.0,Man
13560,38.0,22.0,Man
13561,,,
13562,40.0,25.0,Man
13563,40.0,36.0,Man
13564,48.0,29.0,Man
13565,46.0,41.0,Man
13566,45.0,27.0,Man
13567,40.0,31.0,Man
13568,40.0,40.0,Man
13569,30.0,26.0,"Non-binary, genderqueer, or gender non-conforming"
13570,40.0,26.0,Man
13571,37.5,,Man
13572,40.0,27.0,Man
13573,40.0,41.0,Man
13574,38.0,21.0,Man
13575,,18.0,Man
13576,,27.0,Man
13577,30.0,33.0,Man
13578,16.0,24.0,Man
13579,40.0,29.0,Woman
13580,40.0,32.0,Man
13581,40.0,36.0,Man
13582,,,Man
13583,160.0,29.0,Man
13584,,,Man
13585,42.0,33.0,Man
13586,40.0,20.0,Man
13587,40.0,34.0,Man
13588,35.0,,
13589,44.0,28.0,Woman
13590,,18.0,Man
13591,40.0,,Man
13592,36.0,29.0,Man
13593,40.0,26.0,Man
13594,40.0,25.0,Man
13595,35.0,24.0,Man
13596,30.0,31.0,Man
13597,40.0,29.0,Man
13598,,,
13599,43.0,27.0,Man
13600,,20.0,Man
13601,70.0,30.0,Man
13602,40.0,30.0,Woman
13603,25.0,15.0,Man
13604,40.0,33.0,Man
13605,37.5,27.0,Man
13606,40.0,25.0,Man
13607,,12.0,Man
13608,30.0,27.0,Woman
13609,,22.0,Man
13610,40.0,38.0,Man
13611,,33.0,Woman
13612,38.0,31.0,Man
13613,40.0,23.0,Man
13614,40.0,42.0,Man
13615,30.0,27.0,Man
13616,40.0,34.0,Man
13617,,36.0,Man
13618,,35.0,Man
13619,45.0,32.0,Man
13620,,30.0,Man
13621,,64.0,Man
13622,,,Woman
13623,70.0,49.0,Man
13624,42.0,26.0,Man
13625,40.0,36.0,Man
13626,40.0,27.0,Man
13627,39.5,39.0,Man
13628,,19.0,Man
13629,46.0,63.0,Man
13630,45.0,66.0,Man
13631,,19.0,
13632,40.0,23.0,Man
13633,,30.0,Woman
13634,40.0,48.0,Man
13635,50.0,36.0,Man
13636,,20.0,Man
13637,,20.0,Man
13638,40.0,28.0,Woman
13639,,15.0,Man
13640,40.0,33.0,Man
13641,40.0,27.0,Woman
13642,,22.0,Man
13643,80.0,34.0,Man
13644,40.0,28.0,Man
13645,8.0,27.0,Man
13647,40.0,26.0,Man
13648,,48.0,Man
13649,20.0,40.0,Woman
13650,45.0,19.0,Man
13651,40.0,56.0,Man
13652,,30.0,Man
13653,60.0,30.0,Man
13654,37.5,23.0,Woman
13655,,39.0,Man
13656,28.0,57.0,Man
13657,50.0,32.0,Man
13658,,50.0,Woman
13659,,20.0,Woman
13660,,22.0,Man
13661,8.0,30.0,Woman
13662,,61.0,Man
13663,45.0,28.0,Man
13664,40.0,,Man
13665,32.0,38.0,Man
13666,40.0,22.0,Man
13667,40.0,30.0,Man
13668,,29.0,"Non-binary, genderqueer, or gender non-conforming"
13669,45.0,25.0,Man
13670,45.0,28.0,Man
13672,40.0,27.0,Man
13673,45.0,33.0,Man
13674,37.5,25.0,Man
13675,,21.0,
13676,32.0,27.0,Man
13677,40.0,37.0,Man
13678,45.0,27.0,Man
13679,17.0,20.0,Man
13680,45.0,,
13681,40.0,,Man
13682,40.0,31.0,Man
13683,40.0,60.0,Man
13684,41.0,35.0,Man
13685,,23.0,Man
13686,45.0,55.0,Man
13687,45.0,26.0,Man
13688,45.0,24.0,
13689,40.0,25.0,Woman
13690,100.0,28.0,Man
13691,40.0,28.0,Woman
13692,40.0,21.0,Man
13693,,28.0,Man
13694,,22.0,Man
13695,,23.0,Man
13696,40.0,29.0,Man
13697,,21.0,Man
13698,38.0,19.0,Man
13699,,19.0,Man
13700,8.0,31.0,Man
13701,,20.0,Man
13702,60.0,24.5,Man
13703,,38.0,Man
13704,40.0,29.0,Man
13705,40.0,43.0,Man
13706,40.0,33.0,Man
13707,15.0,21.0,Man
13708,,39.0,Woman
13709,48.0,22.0,Woman
13710,8.0,23.0,Man
13711,40.0,29.0,Man
13712,32.0,24.0,Man
13713,45.0,22.0,Man
13714,35.0,29.0,Man
13715,40.0,30.0,Man
13716,40.0,35.0,
13717,,83.0,Man
13718,40.0,22.0,Man
13719,41.0,26.0,Man
13720,375.0,28.0,Man
13721,45.0,29.0,Man
13722,50.0,32.0,Man
13723,,23.0,Man
13724,46.0,42.0,Man
13725,40.0,30.0,Woman
13726,,27.0,Man
13727,45.0,,Man
13728,30.0,33.0,Man
13729,40.0,34.0,Man
13730,,19.0,Man
13731,,22.0,Man
13732,40.0,33.0,Man
13733,45.0,30.0,Man
13734,40.0,29.0,Man
13735,,27.0,Man
13736,19.0,50.0,Man
13737,,,Man
13738,40.0,35.0,Man
13739,45.0,,
13740,50.0,,Man
13741,,33.0,Man
13742,50.0,23.0,Man
13743,40.0,41.0,Man
13744,,16.0,Man
13745,,18.0,Man
13746,37.5,26.0,Woman
13747,45.0,42.0,Man
13748,42.0,31.0,Man
13749,40.0,,Man
13750,40.0,32.0,Man
13751,48.0,29.0,Man
13752,40.0,28.0,Man
13753,,25.0,Woman
13754,66.0,27.0,Man
13755,40.0,34.0,Man
13756,45.0,,Man
13757,,,Woman
13758,40.0,27.0,Man
13759,30.0,29.0,Man
13760,44.0,26.0,Man
13761,,21.0,Man
13762,45.0,29.0,Man
13763,40.0,28.0,Man
13764,30.0,52.0,Man
13765,40.0,34.0,Man
13766,40.0,40.0,Man
13767,40.0,,Man
13768,42.0,19.0,Man
13769,50.0,30.0,Man
13770,,79.0,Man
13771,40.0,22.0,Man
13772,,26.0,Woman
13773,45.0,25.0,Man
13774,38.0,28.0,Man
13775,40.0,26.0,Man
13776,,35.0,Man
13777,40.0,28.0,Man
13778,,23.0,Man
13779,40.0,31.0,Man
13780,,30.0,Man
13781,35.0,32.0,Man
13782,37.5,38.0,Man
13783,40.0,46.0,Man
13784,40.0,35.0,Man
13785,40.0,29.0,Man
13786,48.0,22.0,Man
13787,,43.0,Man
13788,38.0,33.0,Man
13789,20.0,25.0,Man
13790,,,
13791,42.0,43.0,Man
13792,37.5,40.0,Man
13793,45.0,28.0,Man
13794,,26.0,Woman
13795,,,Man
13796,45.0,30.0,Man
13797,40.0,36.0,Woman
13798,40.0,22.0,Man
13799,35.0,23.0,Man
13800,60.0,28.0,Woman
13801,,,
13802,45.0,43.0,Man
13803,35.0,36.0,Man
13804,55.0,24.0,Man
13805,,21.0,Man
13806,40.0,35.0,Man
13807,,22.0,Man
13808,,39.0,Man
13809,,25.0,Man
13810,,,Man
13811,60.0,33.0,Man
13812,40.0,25.0,Man
13813,35.0,,Man
13814,42.0,43.0,Man
13815,,36.0,Man
13816,50.0,43.0,Man
13817,40.0,27.0,Man
13818,45.0,42.0,Man
13819,40.0,55.0,Man
13820,40.0,23.0,Man
13821,45.0,25.0,Man
13822,45.0,23.0,Man
13823,40.0,38.0,Man
13824,,21.0,Man
13825,168.0,56.0,
13826,40.0,43.0,Man
13827,,,Man
13828,75.0,21.0,Man
13829,50.0,28.0,Man
13830,39.0,30.0,Man
13831,40.0,26.0,Man
13832,12.0,22.0,Man
13833,60.0,26.0,Man
13834,43.0,38.0,Man
13835,,44.0,Man
13836,,,Man
13837,34.0,,Woman
13838,,26.0,Man
13839,60.0,29.0,Man
13840,,33.0,Man
13841,40.0,33.0,Man
13842,55.0,27.0,Man
13843,,20.0,Man
13844,375.0,31.0,Man
13845,40.0,24.0,Man
13846,35.0,23.0,Man
13847,40.0,,Man
13848,39.0,32.0,Man
13849,,,
13850,40.0,35.0,Man
13851,40.0,34.0,
13852,40.0,40.0,Man
13853,,21.0,Man
13854,45.0,32.0,Man
13855,40.0,37.0,Man
13856,40.0,28.0,Man
13857,40.0,47.0,Woman
13858,,43.0,Man
13859,40.0,32.0,Man
13860,40.0,25.0,Man
13861,40.0,36.0,Man
13862,,20.0,Man
13863,,35.0,Man
13864,40.0,37.0,Woman
13865,35.0,36.0,Man
13866,60.0,28.0,Man
13867,54.0,27.0,"Non-binary, genderqueer, or gender non-conforming"
13868,40.0,28.0,Man
13869,,20.0,Man
13870,8.5,28.0,Man
13871,45.0,26.0,Man
13872,,28.0,Man
13873,40.0,26.0,Man
13874,,41.0,Woman
13875,,,Man
13876,38.0,27.0,Man
13877,40.0,27.0,Man
13878,20.0,28.0,Man
13879,,,Man
13880,50.0,27.0,Man
13881,35.0,44.0,Man
13882,38.0,40.0,Man
13883,50.0,39.0,Man
13884,40.0,27.0,Man
13885,40.0,30.0,Man
13886,,21.0,Man
13887,40.0,29.0,Man
13888,35.0,35.0,Man
13889,40.0,29.0,Man
13890,,33.0,Man
13891,,30.0,Man
13892,40.0,30.0,Man
13893,45.0,32.0,Man
13894,50.0,26.0,Man
13895,,27.0,Man
13896,54.0,29.0,Man
13897,40.0,27.0,Man
13898,45.0,37.0,Man
13899,,13.0,Woman
13900,65.0,26.0,Woman
13901,,20.0,Man
13902,40.0,34.0,Man
13903,,27.0,Man
13904,40.0,30.0,Man
13905,35.0,23.0,Woman
13906,50.0,38.0,Man
13907,,63.0,Man
13908,45.0,29.0,Man
13909,,19.0,Man
13910,,28.0,Man
13911,45.0,23.0,Man
13912,40.0,50.0,Man
13913,,31.0,Man
13914,50.0,37.0,Man
13915,40.0,26.0,Man
13916,37.5,22.0,Man
13917,32.0,36.0,Man
13918,40.0,43.0,Man
13919,40.0,34.0,Man
13920,35.0,26.0,Man
13921,,34.0,Man
13922,40.0,29.0,Man
13923,30.0,23.0,Man
13924,42.0,28.0,Man
13925,40.0,27.0,Man
13926,40.0,25.0,Woman
13927,50.0,,Man
13928,,26.0,Man
13929,40.0,33.0,Man
13930,,28.0,Woman
13931,,20.0,Man
13932,40.0,29.0,Man
13933,6.0,26.0,Man
13934,45.0,23.0,Man
13935,40.0,32.0,Woman
13936,,16.0,Man
13937,,21.0,Man
13938,22.0,30.0,Man
13939,9.0,24.0,Man
13940,35.0,25.0,Man
13941,40.0,27.0,Man
13942,40.0,31.0,Woman
13943,,21.0,Man
13944,,29.0,Man
13945,40.0,30.0,Woman
13946,40.0,32.0,Man
13947,25.0,22.0,Man
13948,40.0,37.0,Man
13949,40.0,35.0,Man
13950,42.0,25.0,Man
13951,45.0,33.0,Man
13952,,20.0,Man
13953,,27.0,Man
13954,38.0,36.0,Man
13955,55.0,26.0,Man
13956,37.0,31.0,Man
13957,,19.0,Man
13958,,15.0,"Non-binary, genderqueer, or gender non-conforming"
13959,40.0,26.0,Man
13960,,21.0,Man
13961,40.0,30.0,Man
13962,,13.0,Man
13963,40.0,31.0,Man
13964,42.0,26.0,Man
13965,40.0,51.0,Man
13966,,18.0,Man
13967,36.0,30.0,Man
13968,45.0,60.0,Man
13969,50.0,31.0,Man
13970,,25.0,Man
13971,42.0,48.0,Man
13972,37.0,30.0,Man
13973,,16.0,Man
13974,,15.0,Man
13975,40.0,50.0,Man
13976,35.0,28.0,Man
13977,,,Woman
13978,40.0,26.0,Woman
13979,48.0,34.0,Man
13980,40.0,19.0,Woman
13981,,22.0,Man
13982,8.0,20.0,Man
13983,,16.0,Man
13984,50.0,33.0,Man
13985,40.0,21.0,Man
13986,,18.0,Man
13987,45.0,37.0,Man
13988,,20.0,Man
13989,,,Man
13990,40.0,22.0,Man
13991,37.0,53.0,Man
13992,,,
13993,,18.0,Man
13994,48.0,28.0,Man
13995,60.0,34.0,Man
13996,40.0,36.0,Man
13997,,,
13998,40.0,25.0,Man
13999,40.0,21.0,Man
14000,32.0,28.0,Woman
14001,50.0,27.0,Man
14002,40.0,42.0,Man
14003,40.0,42.0,Man
14004,40.0,,Man
14005,40.0,42.0,Man
14006,50.0,,
14007,50.0,26.0,Man
14008,,27.0,Man
14009,40.0,35.0,Man
14010,37.0,26.0,Woman
14011,55.0,36.0,Man
14012,32.0,54.0,Man
14013,45.0,21.0,Man
14014,60.0,27.0,Man
14015,,,Man
14016,35.0,22.0,Man
14017,50.0,31.0,Man
14018,,,Man
14019,50.0,27.0,Man
14020,40.0,28.0,Man
14021,40.0,39.0,Man
14022,40.0,31.0,Man
14023,,,Woman
14024,,,Man
14025,40.0,35.0,Man
14026,40.0,27.0,Man
14027,40.0,28.0,Man
14028,38.0,53.0,Man
14029,40.0,35.0,Man
14030,,24.0,Man
14031,,,Man
14032,40.0,35.0,Man
14033,40.0,26.0,Man
14034,45.0,35.0,Man
14035,36.0,42.0,Woman
14036,45.0,52.0,Man
14037,45.0,24.0,Man
14038,40.0,31.0,Man
14039,40.0,23.0,Man
14040,,22.0,Man
14041,40.0,34.0,Man
14042,,22.0,Man
14043,40.0,21.0,Man
14044,40.0,34.0,Man
14045,35.0,25.0,Man
14046,8.0,22.0,Man
14047,37.0,,Man
14048,40.0,34.0,Man
14049,40.0,21.0,Man
14050,40.0,34.0,Man
14051,,24.0,Man
14052,40.0,26.0,Man
14053,35.0,22.0,Man
14054,35.0,28.0,Man
14055,40.0,36.0,Man
14056,40.0,32.0,Man
14057,40.0,,Woman
14058,40.0,39.0,Man
14059,44.0,26.0,Man
14060,40.0,21.0,Man
14061,35.0,63.0,Man
14063,48.0,38.0,Man
14064,,20.0,Man
14065,45.0,42.0,Man
14066,8.0,27.0,Man
14067,40.0,29.0,Man
14068,,,Man
14069,40.0,30.0,Man
14070,65.0,23.0,Man
14071,40.0,32.0,Man
14072,38.0,22.0,Man
14073,20.0,25.0,Man
14074,40.0,,
14075,30.0,,Man
14076,35.0,,
14077,35.0,31.0,Man
14078,40.0,47.0,Man
14079,,32.0,Man
14080,35.0,26.0,Man
14081,35.0,42.0,"Non-binary, genderqueer, or gender non-conforming"
14082,,17.0,Man
14083,45.0,27.0,Man
14084,50.0,25.0,Man
14085,48.0,35.0,Man
14086,,22.0,Man
14087,40.0,27.0,Man
14088,40.0,25.0,Man
14089,,25.0,Man
14090,,23.0,Man
14091,40.0,,Man
14092,54.0,,
14093,45.0,46.0,Man
14094,36.0,22.0,Man
14095,40.0,34.0,Man
14096,70.0,,Man
14097,,24.0,Man
14098,40.0,,Man
14099,,,Man
14100,45.0,30.0,Man
14101,60.0,23.0,Man
14102,40.0,41.0,Man
14103,35.0,28.0,Man
14104,50.0,28.0,Man
14105,,20.0,Man
14106,39.0,39.0,Man
14107,39.0,33.0,Woman
14108,,39.0,Man
14109,40.0,34.0,Man
14110,36.5,28.0,Man
14111,,14.0,Man
14112,50.0,30.0,Man
14113,40.0,42.0,Woman
14114,8.0,24.0,Man
14115,40.0,34.0,Man
14116,40.0,36.0,Man
14117,37.0,44.0,Man
14118,40.0,26.0,Man
14119,40.0,47.0,Man
14120,40.0,44.0,Man
14121,35.0,19.0,Man
14122,,13.0,Man
14123,40.0,26.0,Man
14124,40.0,38.0,Man
14125,44.0,22.0,Man
14126,45.0,27.0,Man
14127,22.0,22.0,Man
14128,48.0,25.0,Man
14129,,21.0,Man
14130,50.0,25.0,Man
14131,40.0,27.0,Man
14132,40.0,35.0,Man
14133,,,Man
14134,,27.0,Man
14135,40.0,54.0,Man
14136,40.0,32.0,Man
14137,50.0,46.0,Man
14138,40.0,31.0,Woman
14139,40.0,26.0,Man
14141,40.0,37.0,Woman
14142,,33.0,Man
14143,,30.0,"Non-binary, genderqueer, or gender non-conforming"
14144,40.0,27.0,Man
14145,40.0,47.0,Man
14146,39.0,28.0,Man
14147,40.0,23.0,Woman
14148,40.0,29.0,Man
14149,40.0,29.0,Man
14150,40.0,58.0,Man
14151,28.0,31.0,Man
14152,40.0,29.0,Man
14153,50.0,30.0,Man
14154,,26.0,Man
14155,40.0,25.0,Man
14156,37.5,38.0,Man
14157,7.0,21.0,Man
14158,35.0,25.0,Man
14159,36.0,25.0,Man
14160,45.0,45.0,Man
14161,44.0,38.0,Man
14162,40.0,27.0,Man
14163,,,Man
14164,40.0,41.0,Man
14165,40.0,35.0,Man
14166,40.0,28.0,Man
14167,40.0,30.0,Man
14168,,20.0,
14169,45.0,37.0,Man
14170,,,
14171,35.0,49.0,Man
14172,40.0,23.0,Man
14173,50.0,45.0,Man
14174,37.0,35.0,Man
14175,42.0,24.0,Man
14176,40.0,24.0,Man
14177,40.0,44.0,Man
14178,40.0,26.0,Man
14179,18.0,24.0,Man
14180,37.5,,Man
14181,,36.0,Man
14182,5.0,25.0,Woman
14183,,52.0,Man
14184,40.0,20.0,Man
14185,45.0,26.0,Man
14186,40.0,29.0,Man
14187,38.5,30.0,Man
14188,38.0,26.0,Man
14189,40.0,29.0,Man
14190,40.0,38.0,Man
14191,37.0,44.0,Man
14192,40.0,,Man
14193,45.0,31.0,Man
14194,56.0,34.0,Man
14195,40.0,32.0,Man
14196,37.0,49.0,Man
14197,40.0,26.0,Man
14198,40.0,25.0,Woman
14199,40.0,25.0,Man
14200,9.0,20.0,Man
14201,40.0,37.0,Man
14202,40.0,27.0,Man
14203,50.0,26.0,Man
14204,37.0,39.0,Man
14205,40.0,,Man
14206,45.0,24.0,Man
14207,40.0,33.0,Man
14208,40.0,43.0,Man
14209,40.0,26.0,Man
14210,65.0,,
14211,37.5,,Man
14212,35.0,47.0,Man
14213,10.0,26.0,Man
14214,,,Man
14215,160.0,24.0,Man
14216,,26.0,Man
14217,40.0,23.0,Man
14218,40.0,26.0,Man
14219,42.0,28.0,Man
14220,,25.0,Man
14221,50.0,32.0,Man
14222,27.4,,"Non-binary, genderqueer, or gender non-conforming"
14223,,,Man
14224,36.0,28.0,Man
14225,48.0,31.0,Man
14226,40.0,26.0,Woman
14227,40.0,30.0,Man
14228,40.0,30.0,"Woman;Non-binary, genderqueer, or gender non-conforming"
14229,40.0,38.0,Man
14230,47.5,26.0,Man
14231,40.0,43.0,Man
14232,40.0,24.0,Man
14233,,25.0,Man
14234,35.0,31.0,Woman
14235,40.0,23.0,Man
14236,,27.0,Man
14237,40.0,23.0,Man
14238,40.0,26.0,Woman
14239,40.0,29.0,Man
14240,40.0,32.0,Man
14241,40.0,27.0,Man
14242,,,Man
14243,40.0,22.0,
14244,40.0,34.0,Man
14245,40.0,35.0,Man
14246,40.0,32.0,Man
14247,37.5,,Man
14248,40.0,31.0,Man
14249,45.0,23.0,Man
14250,8.0,,Man
14251,35.0,34.0,Man
14252,37.5,,Man
14253,,28.0,Man
14254,30.0,32.0,
14255,,,Woman
14256,,15.0,Man
14257,35.0,37.0,Man
14258,50.0,25.0,Man
14259,40.0,28.0,Man
14260,,18.0,Man
14261,,23.0,Man
14262,40.0,28.0,Man
14263,50.0,29.0,Man
14264,50.0,22.0,Man
14265,40.0,34.0,Man
14266,40.0,40.0,Man
14267,40.0,29.0,Man
14268,50.0,37.0,Man
14269,,21.0,Man
14270,35.0,25.0,Man
14271,,18.0,Man
14272,40.0,30.0,Man
14273,40.0,28.0,Man
14274,,,
14275,45.0,34.0,Man
14276,50.0,22.0,Man
14277,40.0,24.0,Man
14278,40.0,35.0,Man
14279,50.0,,Man
14280,40.0,30.0,Man
14281,42.0,39.0,Man
14282,38.0,54.0,Man
14283,40.0,28.0,Man
14284,45.0,31.0,Man
14285,60.0,28.0,Man
14286,20.0,37.0,Man
14287,40.0,33.0,Man
14288,30.0,27.0,"Man;Non-binary, genderqueer, or gender non-conforming"
14289,,37.0,Man
14290,40.0,29.0,Man
14291,40.0,29.0,Man
14292,45.0,32.0,Man
14293,,36.0,Man
14294,45.0,28.0,Man
14295,35.0,24.0,Man
14296,35.0,24.0,Man
